8927,3754.9,12226,6134,6448.3,8450.5,3358.9,2762.2,1695.5,8058.3,16287,7668.5,11609,828.53,9476.3,10118,12096,18690,12281,14373,7630,6228,14163,7189.9,7889.1,16036,20633,13916,7941.7,10313,18101,3448.1,0,6083.3,14623,3652.5,12163,10164,12134,704.88,23294,17354,3153.6,2244.1,7953.6,12446,6895.1,8685.7,5801.6,3403.1,8082.6,11634,1709.9,2518.4,6108.9,8779.3,3269.3,4034.1,8927.8,9421.7,4162.5,8471.6,6447.9,11578,7176,6456.4,6678.2,741.52,6018.6,8488,14280,6149.3,1902,12587,6122,17598,14283,17900,9731.5,9321,21542,14394,11017,21477,5368.2,11806,3366.4,9175.7,7915.7,4270.2,10623,20326,11655,7606.7,10294,2348.8,25101,11988,7444.1,2023.9
2008.2,4031.3,6032.6,3632.4,1566.3,3754.5,3963.7,9320.4,8067.9,2031.1,7194.4,910.7,5038.2,7773.6,4230.4,3188.6,7918.8,11591,4724.1,5514,1886.9,1413.9,5736,3192.4,1664.4,9621.9,11487,8595.1,2912.1,3771.9,8281,5969.2,6083.3,0,7245.6,5649.9,6435.3,3758.2,3916.2,7169.9,14415,11344,5469.5,9521.2,2307.4,4707.4,497.76,1429.4,221.19,4496.8,2824.2,4147.8,6547.6,5902.7,897.31,4279.4,4718.5,4912.2,2406.1,4476.1,4022.6,2924.7,2060.1,4556.6,2004.5,3009,474.92,8291.2,3517,2067.9,4868,2309.1,9191.4,6004.5,3502.2,13160,6042,12438,2079.1,1618.9,10952,9625.5,5317.5,12894,2674.5,6394.5,5198.2,1765.1,2976.4,3273.5,2634.3,10257,7343.9,1284.1,2351.1,11261,15272,4307.5,536.14,9552.9
7054.9,11770,1228.3,8135.8,7299,8930.7,11568,15568,15636,9313.7,1151.1,8477.5,2673.9,16535,3290.5,4550.9,1271.4,6342.5,2829.9,1668.6,9133.1,6482.6,548.6,10110,8094.3,7139.1,6893.5,3181.3,8631.7,3965,5298.6,13162,14623,7245.6,0,12772,1536.9,3952.1,3267.7,12790,6931,7540.9,12491,17074,5319.9,1557.8,7262.1,7698.8,7049.6,10625,10206,3301.4,13621,13399,6592.7,3591.4,9882.1,12237,6506.8,3129.5,10399,4912.8,9260.9,2047.8,8307.8,9808.1,8195.6,12601,11848,6041.1,2010.4,8620.3,15341,1252.8,9884.2,6120.3,2001.9,8215.8,6297.6,7406.1,7249.8,13309,1707,6945.2,9639.1,1611.7,12279,5802.1,10143,13519,3403.9,6979.3,2012.5,7390.5,4762.6,17399,9380.4,2840.2,7152.6,15764
4039.9,766.37,12401,2306.4,2708,4128,1444.5,5895.3,4580,4485.6,11047,3706.9,9156.6,3584.1,8764.6,7857.5,11272,14815,10964,8711,3880.5,3857.3,10333,2897.2,4138.1,15312,14730,12766,3830,7721.6,13310,948.71,3652.5,5649.9,12772,0,10952,9793.3,8260.4,4854.2,12671,14740,1095.3,5489.8,7530.8,10001,4396.5,4188,5333.9,923.58,3786.2,8780.8,2249.3,1623.8,3559.7,10148,151.23,354.02,7810,9798.6,1048,7721.2,4251.4,7635,4764.4,2363.8,4472.6,5388,2537,6323.1,9566.4,3146.5,5214.7,8788.2,2264.8,13217,10521,15321,7318.1,4441,16143,12233,9609.7,16374,2493.3,10287,341.05,4581.9,4383.6,667.09,8848.4,15912,9370.2,4737.7,5300,6322.7,20062,9313.6,4622.7,6155.6
8465.3,9831.3,108.71,8938,8003.2,8862.2,10657,15884,12599,7023.5,1844.6,6388,1140.9,13294,2012.6,2731.5,1529.3,8464,1589.6,1085.4,7277.7,6042.5,800.06,7923.9,5699.6,6532.1,8439.5,3240.2,7431.8,2310.5,5787.3,10466,12163,6435.3,1536.9,10952,0,2699.5,1835.5,12702,7011.6,6533.5,11213,12725,4360.8,516.93,4987.9,6232.7,6353.6,9638.4,9731.8,1614.5,12207,12193,7284.2,2081.2,12385,11389,5015.7,1872.2,9204,3496.9,7134,1280.5,6836.7,9065.6,5416.8,14416,10216,5545.2,626.23,8057.6,15437,383.13,10290,8061.7,714.25,7399.3,4665.2,6546.6,7814.2,12321,950.26,7497.8,7824.6,377.66,11201,7302.8,9355.4,8465.4,3478.9,7692.5,1939.9,6116.7,4709.7,11912,12793,1715.3,6775.7,13750
4034.4,5854.1,3015.2,6768.9,5007.3,5908.4,7153.1,12009,14277,4205.6,3613.5,4046.8,1321.3,9804.3,871.49,1741.1,4449.8,9323.6,1483.1,2268.9,5104.1,4798.7,3313.3,7549.7,3444.7,9279.4,9701.9,4405.6,5488.8,584.51,7076.3,8930.9,10164,3758.2,3952.1,9793.3,2699.5,0,1176.5,12296,7568.5,9067.1,8159.9,13775,1398.7,2370.1,4052.8,4744.4,3457.8,8722.3,6012,562.38,9416.4,9354.3,4435.9,618.86,8022.3,7977.7,1791.2,535.51,6826.9,1306,4264.7,1616.4,3697.7,6989.7,3532.4,11585,7107.7,2469,1491.2,5531.6,13017,2505.2,6112.8,8178.8,2008.7,8891.3,1805.8,3314.3,8606.4,12099,1593.6,8320.7,6240.5,2579.1,6984,3851.1,6294,6651.9,1770.4,8292.6,3070.4,3943.6,1840.4,12378,13381,982.53,3681.1,11837
5274.7,8282.1,1704.4,9460.7,5186.2,8324.5,8359.2,9485.9,11420,5689.3,3520.1,5249.7,1133,11113,569.67,969.33,3293.6,9919,427.67,2146.8,6052.5,4627.2,2842.8,7961.3,4203.2,9887,10045,5057.1,7568.4,1173.9,6899.8,9004.4,12134,3916.2,3267.7,8260.4,1835.5,1176.5,0,9621.7,9131.5,7955.1,7855.7,11420,2438.6,1201.9,4361.9,5406.7,4157.9,7112.9,8156.7,451.65,8374.6,9769.3,4582.2,579.54,8406.7,9369.6,2516.4,715.61,8575.8,2121.5,7372.8,606.47,4326.2,7783.1,4525,11688,7689.1,3337.7,1150.1,6049.9,12088,2329.2,6495,7680.1,1584.2,8755.2,2708.5,4830.9,7616.1,12182,1838,9940.5,6356.6,2089.1,10622,3812.7,7272.8,9287.8,1005.9,11182,3780.1,5183.7,2561,12993,14130,1138.8,4569.8,11292
9372.1,4284,13363,7149.3,5670.7,9187.9,3213.7,1768.8,1969.4,9085.5,12516,7214.7,11385,1007.8,11384,11378,14365,23183,10223,11231,7426.2,6621.8,14082,7298,9917,16453,15804,12961,8454.9,10549,17720,3739.5,704.88,7169.9,12790,4854.2,12702,12296,9621.7,0,15808,19851,3669.7,1881.5,9892.6,15234,7360.7,6503.9,6592.8,4347,8001.7,10401,3065.7,3070.5,8697.8,9047.8,4518.5,4352,8553.5,10921,4625.3,11954,9681.3,13156,9359.2,6604.1,6566.2,217.27,6907.5,7576.1,14435,8196.1,1484.9,13556,5747,20400,11283,20852,10083,8196.8,19563,18791,13275,18773,6581.1,11936,4429.2,10266,7984.7,4573.2,9568.5,18634,17476,9221.5,9328.3,1678.9,22715,12730,6817.5,1452.6
12885,14182,7657.4,14831,11843,13110,15514,17701,22372,11063,5023.3,11136,6324.9,22087,8938.7,9840.2,7611.5,252.32,9874.5,6983,12350,13792,5658.9,13004,8584.2,364.32,349.46,4259.4,11298,8596.7,2568.2,17630,23294,14415,6931,12671,7011.6,7568.5,9131.5,15808,0,185.66,17109,21257,10314,8302.4,10769,12235,11055,14735,13168,8304.2,17396,18729,11216,9027.7,14400,20021,9307,7965.2,17817,9073,12038,10056,12064,13544,11730,17015,14033,9654.7,7221.5,11095,21138,6206.3,14977,90.807,7881.1,170.2,8169.8,12103,354.3,13974,7695,451,13026,7491.8,19396,11329,13423,15904,9975.5,277.8,5089.4,12025,9830.7,17489,3563.7,6991,12435,21713
10953,17498,7561.6,13680,13167,14405,12982,19683,21199,11032,5759.2,13476,7333.7,18466,8866.3,8908.9,8842.2,188.21,8776.6,6311.9,11748,13340,6831.4,14209,11236,241.33,495.6,3629.8,11000,7202.2,2175.1,19780,17354,11344,7540.9,14740,6533.5,9067.1,7955.1,19851,185.66,0,18129,19592,9828.7,7974.1,13736,9491.4,10082,15751,15038,8887.9,18850,16479,12502,7885.6,15411,13195,9115.9,7961.4,16296,9290.8,10284,8738.9,9725.5,11213,13861,19941,15201,10144,7361.8,14018,21757,7166.5,16911,270.84,8008.1,309.56,9169.6,11600,501.07,13867,6829.2,633.89,14536,6564.7,14231,11621,11296,17911,10509,413.35,4763.8,13158,9127.7,18078,4558.1,8152.3,12140,19539
5089,1175.9,8434.9,3456,3735.4,5124.3,667.32,5085.5,4289.9,5000.4,10175,3919.9,8612.1,3352.9,9142.3,8399.6,10626,19352,8932.4,11095,4047.9,4725.6,10258,3305.9,4997.4,14306,19634,12429,4137.8,8710.7,13948,664.72,3153.6,5469.5,12491,1095.3,11213,8159.9,7855.7,3669.7,17109,18129,0,4092.4,7209.5,9800.1,4792.8,5024.2,4275.1,961.91,3712.1,7767.4,1082.5,784.24,4154.9,6823.2,992.87,842.45,7819.8,7815.7,1091,7521.2,3704.9,9195.3,6230.9,2862.2,4802.2,4216.2,3166.5,6508.4,9639.9,4059.5,3945.5,11268,2271.1,17011,8024.3,18970,6570.6,5342.9,15409,14103,9245.2,16291,2621.1,11106,642.71,5179.4,5069.1,1476.3,8136.4,13789,12481,4466.5,5772,5702.8,19791,8277.6,4345.2,4876.6
9760.7,6358.7,17212,8235.2,8027.1,8322.4,5339.4,2433.8,739.16,8673.5,17549,9409.8,12864,3023.3,14769,11159,15065,20800,12836,13345,10492,8208,13983,8140,10888,23342,23978,14328,8141.6,13486,21436,3752.7,2244.1,9521.2,17074,5489.8,12725,13775,11420,1881.5,21257,19592,4092.4,0,13230,14909,8511.3,9380.1,7824.8,5452.7,9639.9,15174,3270.4,4053.9,8555.3,13690,4666.9,5700.9,11176,12637,4469.1,11960,9265.6,15594,12238,8053.1,7523,2184.8,6370.6,12866,13613,9938.5,1123.7,13806,6123.6,23668,11674,23750,10577,8443.3,25648,20377,14702,21827,7685.3,12698,5422.9,11093,11289,7045.2,10769,21335,18589,9902.9,13040,2696.9,20725,13668,8772.9,607.72
3165.2,4972.1,3787.8,6096.4,3462.7,4637.8,5820.6,10091,8693.7,3665.2,4803.4,3629.4,3176.5,8288.4,2148.2,2170.2,5331.2,9451.5,2401.8,3493.8,3628.6,3651.9,4565,4726.1,2078,9663,10609,5056.8,5019.2,1874.9,5855.2,9006.6,7953.6,2307.4,5319.9,7530.8,4360.8,1398.7,2438.6,9892.6,10314,9828.7,7209.5,13230,0,3464.3,3361.6,2794.6,2090.7,5481,6061.5,1965.1,8257.1,7929.9,3325.4,1551.8,6231.4,7018.7,348.96,1966.1,6348.1,700.08,4160,3378.7,1992.6,4646.5,2683.1,9029.1,4341.2,966.63,3306.8,5212.9,11167,3396.4,4603.9,9218.6,3367.9,10075,1014.8,1993.3,11541,9358.2,3295.9,9578.3,3619.8,4205.3,7228.5,2431.3,4428.3,6526.9,2201.4,7781,4330.5,2655.4,341.42,13221,14218,2443.9,3013.9,12997
7110.7,9382.7,558.83,7491.9,6668.8,8460,8351,14147,16005,6420.5,2072.8,7594.9,1004.8,13050,1600.2,2495,1477.3,6774.1,982.17,1544.3,7677.4,7140.1,1292.4,7638.3,5678.9,7242.1,7800.1,4152.7,9188.2,1819.2,6979.3,11290,12446,4707.4,1557.8,10001,516.93,2370.1,1201.9,15234,8302.4,7974.1,9800.1,14909,3464.3,0,5468.8,6154.2,6236.9,8923.2,10375,1867,10535,10168,7395.3,2005.6,10344,11578,4280.6,2121.8,10831,3457.3,7654.5,856.46,5587.2,7700.9,6138.4,11521,8228.8,4694.8,432.48,8550.3,15705,800.13,8758,7845.8,1248.4,7796,5184.7,5751,8774.7,12303,890.99,8554.8,8010.2,820.11,10488,4954.9,8897.4,10068,2815.8,8815.1,2437.3,5869.8,4597,13856,9144.6,1380.5,6093.4,13148
1960,3949.7,6357.5,2620.9,1445.6,3248.3,4573.2,8147.2,8782.6,2260.1,7500.6,648.82,5828.3,6174.5,4572.1,4158.5,6587.9,10974,5608.8,6228,1833.8,749.73,6683.4,2453.6,2510,12282,15223,8870.2,2958.7,4374.2,10455,5853.2,6895.1,497.76,7262.1,4396.5,4987.9,4052.8,4361.9,7360.7,10769,13736,4792.8,8511.3,3361.6,5468.8,0,1393.4,691.64,3970.6,3325.1,3874.4,4242.1,5465.6,570.3,4140.6,3793.7,5348.1,2282.1,3929.5,2937.9,3352.8,2239.3,5180.3,2486.4,2288,232.21,6831.1,3129.2,2586.4,6117.3,2589.6,9510.7,6159.4,2475.6,12560,6888.4,12291,3113.6,1800.1,12204,9447.2,5987.4,10810,2325.5,5555.6,4155,2347.4,3551.2,3155.8,3389.7,14144,7576,1601,2108.3,8592.9,17344,4493.4,276.99,7397.7
738.49,3371.1,6659.1,2084.7,608.56,1660.7,4598,9399.2,8976.6,940.02,6948,1006.4,5848,7020.7,5443,4258.4,9954.2,11132,4480.1,7032.5,585.78,2009.7,7200.7,1962.9,1195.5,14499,12619,9603.1,1317,4499.8,10501,4234.5,8685.7,1429.4,7698.8,4188,6232.7,4744.4,5406.7,6503.9,12235,9491.4,5024.2,9380.1,2794.6,6154.2,1393.4,0,1494.6,3604.8,2036.3,4491.7,5954.2,5156.3,1065.6,4764.8,3560,5006,2809.7,5896.4,3733.8,3838.3,738.26,6299.2,1383.7,1700.2,1236.1,8407.7,2653.2,2048.3,6066,1692.9,7762.7,8159.6,2006.5,11913,7440.4,10797,1991.5,1178.2,13065,9167.1,5783.6,15292,2132.5,7671.9,3391.6,1359.4,1708.5,3356,4339,10672,7287,931.56,2674.2,10988,17204,5624,1286.7,8272.3
1884.4,4491.7,5546,3454.2,1976.3,3406.3,5261.7,9288.8,9035,1989.7,7759,932.68,4397.4,8999.5,4643,3083.5,6010.4,10386,4330.4,5536.3,1750.2,1277.5,5983.8,2960,1485,13257,12889,8069.9,2472.8,3821.1,8222.3,5277.9,5801.6,221.19,7049.6,5333.9,6353.6,3457.8,4157.9,6592.8,11055,10082,4275.1,7824.8,2090.7,6236.9,691.64,1494.6,0,4075.1,2907.5,3383.2,4395.8,5334.2,1059.4,3433.4,3707.2,4915.6,2289.3,3551.2,3987,3191.6,2089.5,4806.2,1301.4,3134.8,496.49,8626.6,3995.6,1982.8,5195.2,2856.4,8590.1,5647.3,3020.4,11643,5833.4,12640,2377.2,1377.6,11369,9673.9,6283.8,13772,2586.2,6339.2,4697.8,1912.6,2591,3539.9,3617.2,12541,6531.9,1074.2,2291.6,10434,15159,4731.4,648.75,10311
4033.4,1057.8,7899.9,2617.1,2673.1,4070.5,871.87,6414.8,4795.4,4194.6,10860,3522.2,8903.5,3131.3,7952.6,7344.4,12089,16963,10450,9369.8,3398.7,3414.8,12420,2751.3,5951.4,15143,16332,11205,3592,8482.9,11630,1715.7,3403.1,4496.8,10625,923.58,9638.4,8722.3,7112.9,4347,14735,15751,961.91,5452.7,5481,8923.2,3970.6,3604.8,4075.1,0,4191.2,7988.6,1584.6,1294.4,3151.8,7082.3,877.88,1293.2,6323.1,8287,274.29,6392.4,3153.1,9174.6,5221.6,2410,4098.7,3828,2723.8,4644.7,8320.4,3137.2,4785,9698.2,2281.1,13413,10508,16761,5717.4,4418.1,15824,10659,9437.8,17242,1921.2,10876,1190.3,4887.1,3956.4,824.57,5653.2,16317,9519.2,5115.4,6048.1,6227.3,22101,8673.6,4335.6,5656.7
2152.6,2859.2,9565,964.55,1356.4,439,5255.8,10359,7765.4,1934.1,9051.8,2698.6,7664.8,8103.4,8846.6,6631.7,12534,13800,6942.6,9873.2,1592.4,3599.5,8404.6,739.54,2862.1,13891,13471,9377.5,820.75,8076.7,11190,4039.1,8082.6,2824.2,10206,3786.2,9731.8,6012,8156.7,8001.7,13168,15038,3712.1,9639.9,6061.5,10375,3325.1,2036.3,2907.5,4191.2,0,6488.1,4910.2,5508.9,3038.9,6281.7,3031.9,2714.5,4539.8,6217.2,3131.3,6127.1,1382.2,8006.9,3545.5,1150.5,3380.6,7986.2,780.54,4676,7603.2,445.78,5722.8,8850.2,1460.9,14932,7589.6,11181,3923.6,3251.3,16035,8507.9,7146.1,14923,2604.9,9717.6,4055.6,3706.5,1519.3,2266.2,6771.5,15467,10779,3052.3,4452.7,10677,20373,8119.6,3427.6,9588.7
5687.3,6648.2,2180.4,7054.1,5757.5,6977.1,7887.1,9793.5,12257,4223,3374.4,4725.9,829.52,11824,267.76,1209.8,3615.7,9554.3,665.61,2333.8,5743.1,4583,2682.8,6660,3975.5,8033.4,9891.1,4700.5,6072.4,627.31,6981.5,9197.2,11634,4147.8,3301.4,8780.8,1614.5,562.38,451.65,10401,8304.2,8887.9,7767.4,15174,1965.1,1867,3874.4,4491.7,3383.2,7988.6,6488.1,0,8402.7,8926.1,5376,202.06,8348.2,9631.3,2758.4,357.92,6446.8,1972.7,5054.9,877.05,4173.7,6455,4369.8,10424,8041.5,3393.8,1161.4,6679.6,10540,2096.6,7206.7,9984.9,1415,9093,3106.3,4119,9207.3,9994.4,1889.2,9415.8,5923.4,1930.8,7144.8,4627.2,6872.6,7903.1,1349.6,8945.1,3158.3,4263.3,2396.3,11572,11336,790.63,3974.7,12103
4656.7,2398.1,12484,4990.4,5421.7,4542.5,1137.8,4438.3,3091.5,6455.1,10241,4937.9,9497.9,2194.4,9376.9,10165,12070,15299,9965.9,9729.4,4957.6,4671.7,11302,3918.3,6251.5,13700,17451,13437,6392.8,9169.1,13558,1510.4,1709.9,6547.6,13621,2249.3,12207,9416.4,8374.6,3065.7,17396,18850,1082.5,3270.4,8257.1,10535,4242.1,5954.2,4395.8,1584.6,4910.2,8402.7,0,621.82,4436,9255.1,1664.8,1696.8,8154.2,10526,1809,8271.4,4476.5,11246,6451.3,4446.1,4084.9,2130.2,4360.8,8576.7,11538,5991.3,2967.5,10843,3566,17182,8927.4,14360,7267.2,6369.1,17319,15689,10635,17908,3635.2,13033,1582.8,7372.2,7048.4,2294.4,7012,15654,9631.8,5658.9,5967.7,4130.2,18816,10374,5250.5,4178.1
4897.7,2020.2,11474,3164.4,5224,4736.3,1282.6,5468.7,3298,5831.6,12163,4105.9,11416,2789.9,9859.1,8233.4,14042,20292,10779,11238,4649.9,5510,11116,4088.5,5021.1,16985,19587,11182,5092.7,9885.8,13673,713.3,2518.4,5902.7,13399,1623.8,12193,9354.3,9769.3,3070.5,18729,16479,784.24,4053.9,7929.9,10168,5465.6,5156.3,5334.2,1294.4,5508.9,8926.1,621.82,0,4505,10548,1589.5,1474.2,7584.2,9050.7,1434.1,9212.2,4773,7832.9,7010.3,3777.3,6029.8,2760.9,4102.1,7215,10328,4256.3,3083,10858,3358.1,17476,9320,20899,8085.6,7483.8,15489,12124,10235,18008,3286.2,12859,1328.8,6349,5532.6,2085.7,7719.9,18993,14228,6657.5,7747.9,4975.1,19527,10295,5839.2,3761.9
1572.1,3216.1,6483.5,1992.6,878.33,2857.1,3387,8838.8,8751.6,1928.1,8179.6,137.66,5128,7551.7,4971.7,4289,8688.9,12192,6088.7,7862.5,1438.2,890.02,7037.1,2251.5,1994.1,13822,13189,10418,1735.7,4665.3,10210,5429.1,6108.9,897.31,6592.7,3559.7,7284.2,4435.9,4582.2,8697.8,11216,12502,4154.9,8555.3,3325.4,7395.3,570.3,1065.6,1059.4,3151.8,3038.9,5376,4436,4505,0,4921.6,3973.3,4264.5,2696.2,4359.1,3161.6,4003.7,1433.1,6269.2,1590.8,2196.1,573.24,7888.9,2677.4,3076,6428.6,2611.3,5906.2,7031.8,2104.1,11322,5702.9,11927,3174.4,2037.4,12711,9583.8,6447.2,14249,1793,6407.9,4663.1,2217.3,2834.4,3315.7,4306.1,14063,8646,1390.4,2962.8,9387.2,17112,4524.4,744.45,8876.3
5553.6,7428.3,2284,7942.4,5781.5,7272.6,8328.5,13374,13296,5697.2,3475.1,5170.2,1127.8,9565,413.31,1181.8,3750.9,8753.1,884.61,2256.3,5779.5,4634.2,2971.7,8023.9,3292.6,8524.3,9022.2,5062.6,5906.9,630.64,7262.7,9369.4,8779.3,4279.4,3591.4,10148,2081.2,618.86,579.54,9047.8,9027.7,7885.6,6823.2,13690,1551.8,2005.6,4140.6,4764.8,3433.4,7082.3,6281.7,202.06,9255.1,10548,4921.6,0,9022.7,9043,2140.6,278.26,6555.3,1387.8,4961.9,1147.3,3951.5,6585.1,4432.2,10007,8030.7,2953.5,1494.6,6049.3,14214,2773,6741.1,8551.1,2190.9,7604.4,3132.2,3966.2,9642.4,11821,1782.1,10506,5189.1,2065.1,8031.8,3813.4,7413.5,7724.7,1384.7,7941.2,3741.6,3531,2269.8,10247,12768,709.02,4515.3,13445
3839.1,676.32,10441,1956.6,2976.1,3693.4,1438.5,7295,5207.2,5065.5,10327,3115.1,10532,4742.3,7130.6,8701.4,11877,16393,8085,11317,3649.9,4453.3,9499.1,2451.9,4554.2,14901,13970,13033,3660.3,8994.1,15857,1131.2,3269.3,4718.5,9882.1,151.23,12385,8022.3,8406.7,4518.5,14400,15411,992.87,4666.9,6231.4,10344,3793.7,3560,3707.2,877.88,3031.9,8348.2,1664.8,1589.5,3973.3,9022.7,0,591.12,6086.6,7512.1,983.99,8804.4,3291,10800,5983.6,2705.9,3730.3,3999.2,2048.8,6510.1,9036.6,3719.6,4573.4,9306.4,2072.3,16804,8830.9,16274,6646.1,4880.3,15948,9352.3,9781.3,16455,2492,8418.2,423.08,4974.5,4775.9,481.99,7672.9,16665,11756,4242,6101.6,7777.3,21048,8693.2,5099.3,4476.2
4153,845.99,11696,2272.7,3340.6,3601.2,1493,6975.2,4903.8,4260.8,13201,3411.6,7848.9,5106.9,8783.1,9072.5,13466,16176,8859.2,11471,4337.6,4395.3,11242,3161.4,5039.7,15420,15045,13473,3347.3,10456,14715,888.15,4034.1,4912.2,12237,354.02,11389,7977.7,9369.6,4352,20021,13195,842.45,5700.9,7018.7,11578,5348.1,5006,4915.6,1293.2,2714.5,9631.3,1696.8,1474.2,4264.5,9043,591.12,0,6769.8,8801.9,1623,9056,3314.1,10142,5109.9,2763.7,5102.8,4712.8,2310.7,7079.3,10753,3446,4312.8,12835,2275.7,18595,10904,18455,7032.6,5928.7,18525,10161,9714.1,14765,2765,9158.6,227.54,6281.3,5372,1144.3,6981.3,18125,9897.9,4733.1,7250,6360.8,24893,8465.4,4921,5713
3256.6,6478.3,3881.8,4444.8,3699.9,4476.1,6643.6,11631,9400.1,3394.5,4967.1,2797,3366.5,8617.3,2416,2119.3,5762,7737.5,2650.2,3948.4,3402.2,3604.3,5225.9,4593.8,1811.9,10597,9057.5,6209.5,3276.4,2622.9,7900.9,6795.2,8927.8,2406.1,6506.8,7810,5015.7,1791.2,2516.4,8553.5,9307,9115.9,7819.8,11176,348.96,4280.6,2282.1,2809.7,2289.3,6323.1,4539.8,2758.4,8154.2,7584.2,2696.2,2140.6,6086.6,6769.8,0,2095.3,5430.2,888.51,3031.2,3628.4,1863.7,4389.5,2898.9,8735.5,5799.4,771.37,3393.8,4286.2,10558,3687,4599,8619.9,4371.3,9057.4,731.99,1849.7,8270.6,9130.6,3678.4,8843.7,4573,4431.7,6245.4,1484.5,3684.7,4763.4,2338.5,9439,4008.8,2226.2,53.734,11287,13372,2386.8,2995.4,11217
5484.8,8242,2333.1,6771.1,5563.4,7718.1,8576,11068,12678,5090.2,3138.2,5089,1025.7,10068,389.21,1168.5,3575.8,9355.5,953.9,2390.9,5363.6,3813.7,2924.3,7869.3,4541.4,7494.1,10193,4497.3,7020.4,400.45,6593.6,7981.2,9421.7,4476.1,3129.5,9798.6,1872.2,535.51,715.61,10921,7965.2,7961.4,7815.7,12637,1966.1,2121.8,3929.5,5896.4,3551.2,8287,6217.2,357.92,10526,9050.7,4359.1,278.26,7512.1,8801.9,2095.3,0,7204.5,1666.1,6230.5,1036.1,3811.3,6000,5081.1,10678,9050.1,2551.2,1608.8,6724.2,12190,2058.4,5891.1,9878.2,1609.5,8633.2,2630.4,3886.6,10078,11791,1439.1,7936.8,6479.6,2141.9,9440,3995.7,5035.6,8634.9,1586.5,8769.4,3099.5,3870.7,2477.2,13977,10758,486.17,4227.5,14648
4658.3,965.12,8802.7,2393,3081.9,3384.6,991.85,6131.2,5652.5,3519.4,9972.5,2945.5,9084.2,4410.6,7719.7,7947.5,12069,14098,8307.2,10451,4064.1,3331.5,11180,2653.1,4630.6,13848,14549,13292,3623.5,8134.4,14378,1599.7,4162.5,4022.6,10399,1048,9204,6826.9,8575.8,4625.3,17817,16296,1091,4469.1,6348.1,10831,2937.9,3733.8,3987,274.29,3131.3,6446.8,1809,1434.1,3161.6,6555.3,983.99,1623,5430.2,7204.5,0,6893.9,4113.6,7937.3,4420.5,2031,3315.2,4788.5,2365.8,6352.2,9206.4,3733.6,4503.2,11614,1731.2,13655,9900.8,16371,5119.3,4389.8,17311,12125,8134.7,16602,1749.4,11333,1276,4850.7,3866.4,478.11,6194.9,16009,9884.6,4103.9,6036.2,7772.2,20010,9170.5,3740.4,6472.4
4117.8,6880.6,3385.5,5965.2,4572.9,5151.2,6759,11815,13325,2859.2,3694,3217,2052.2,12006,2140.5,2771.9,4872.9,8359.7,2776.3,3632.7,3582.7,4297.3,4765.6,5979.5,2562.4,10095,11321,4810.6,5482.3,1540.5,6211.1,8000.1,8471.6,2924.7,4912.8,7721.2,3496.9,1306,2121.5,11954,9073,9290.8,7521.2,11960,700.08,3457.3,3352.8,3838.3,3191.6,6392.4,6127.1,1972.7,8271.4,9212.2,4003.7,1387.8,8804.4,9056,888.51,1666.1,6893.9,0,4393,2135,2490.8,3985.9,3370,11104,6028.6,1354.4,2394.6,5132.4,11026,4367.5,5168.4,8846.9,3076.3,8612.3,1193.8,2266.5,10289,9394.3,2954,8595.1,5661.7,3664.7,7397.8,1850.7,5313.5,7358.9,2371.1,7751.9,3759.7,2790.7,869.01,12162,12533,2358.6,2904.3,13881
584.9,2581,8723.1,1543.3,690.46,1075.7,4021.4,8770,7452,748.37,7469.1,1726.3,6850.8,8288.7,5693.9,5032,9471.4,12273,6950.9,7854.3,178.74,2327.5,8624.4,1155.7,1690.3,14200,12333,8475.9,587,4418.7,10828,4559.2,6447.9,2060.1,9260.9,4251.4,7134,4264.7,7372.8,9681.3,12038,10284,3704.9,9265.6,4160,7654.5,2239.3,738.26,2089.5,3153.1,1382.2,5054.9,4476.5,4773,1433.1,4961.9,3291,3314.1,3031.2,6230.5,4113.6,4393,0,7061.3,1721.5,1367.2,1808.5,8255.4,2006.3,2664,6996.2,1055.5,8447.2,8950.6,1713.4,12039,7199.9,13349,2528.5,1666,14879,9042.9,6877.3,10422,2378.8,6970.3,4338.6,1913.5,1214.5,3170.3,5916.5,10921,8740.4,1682.1,2710.2,8900.8,14981,6417.4,2104.2,9330.3
4891.7,8054.7,1051.9,9079.4,7667.1,7043.5,8188.3,12356,14478,6285.5,2367.5,5702.6,568.19,12417,765.33,1664.1,2878.5,7628.1,364.02,1380.6,7057.1,5361.8,1895.2,7187.8,4137,8555.7,7986.9,5069.7,6364.9,1054.2,7003.3,10885,11578,4556.6,2047.8,7635,1280.5,1616.4,606.47,13156,10056,8738.9,9195.3,15594,3378.7,856.46,5180.3,6299.2,4806.2,9174.6,8006.9,877.05,11246,7832.9,6269.2,1147.3,10800,10142,3628.4,1036.1,7937.3,2135,7061.3,0,5651.2,8504.6,4929.6,12629,6962.4,4443.2,362.67,8047.3,13949,1369.7,7654.6,8773.6,1327,7352,4167.2,4874.7,8180.5,10890,1028.7,8559.8,7235.6,1118.2,8675.1,4533.4,8092.8,9096.6,2150.6,9068.7,3219.5,5856.2,2713.7,11736,11147,729.22,4099.6,13215
